Michael,John Travolta|Andie MacDowell|William Hurt|Bob Hoskins|Jean Stapleton,Nora Ephron,He's an angel... Not a saint.,angel|vice|road trip|reporter|dog,1996
Extreme Measures,Hugh Grant|Gene Hackman|Sarah Jessica Parker|David Morse|Bill Nunn,Michael Apted,Not all surgery is intended to cure.,new york|surgeon|british|suspense|morgue,1996
Black Sheep,Chris Farley|David Spade|Grant Heslov|Tim Matheson|Gary Busey,Penelope Spheeris,There's one in every family.,nitrous oxide|candid camera|double act|political satire|crooked politician,1996
All Dogs Go to Heaven 2,Ernest Borgnine|Bebe Neuwirth|Charlie Sheen|Hamilton Camp|Steve Mackall,Larry Leker|Paul Sabella,Heaven help us! Look who's back in the adventure of 2 lifetimes.,dog,1996
The Great White Hype,Samuel L. Jackson|Jeff Goldblum|Peter Berg|Jon Lovitz|Jamie Foxx,Reginald Hudlin,If you can't find the perfect contender....make one.,boxer|sport|promoter,1996
Carpool,Tom Arnold|David Paymer|Rhea Perlman|Rod Steiger|Kim Coates,Arthur Hiller,A dad in a hurry. A man on the run. And five kids with an attitude.,robbery|chase scence|carpool,1996
The Stupids,Tom Arnold|Jessica Lundy|Bug Hall|Alex McKenna|Mark Metcalf,John Landis,As American as apple pie and twice as smart.,independent film|conspiracy theory|aftercreditsstinger,1996
The Mirror Has Two Faces,Barbra Streisand|Jeff Bridges|Lauren Bacall|George Segal|Mimi Rogers,Barbra Streisand,A story about just how wrong two people can be before they can be right.,sex|professor|wedding|woman director|columbia university,1996
Looking For Richard,Al Pacino|Winona Ryder|Kevin Spacey|Alec Baldwin|Aidan Quinn,Al Pacino,A four hundred year old work-in-progress.,shakespeare|performance art,1996
Darkman III: Die Darkman Die,Jeff Fahey|Arnold Vosloo|Darlanne Fluegel|Roxann Dawson|Alicia Panetta,Bradford May,One fights for justice. The other for power. Only one can survive.,experiment|drug lord|darkman,1996
Gulliver's Travels,Ned Beatty|Mary Steenburgen|Ted Danson|James Fox|Jonny Coyne,Charles Sturridge,The Classic MiniSeries based on Jonathan Swift's Timeless Adventure,horse|fairy tale|giant,1996
Doctor Who,Paul McGann|Eric Roberts|Daphne Ashbrook|Sylvester McCoy|Yee Jee Tso,Geoffrey Sax,He's Back...and It's About Time!,clock|time|time travel|millenium|space,1996
Space Truckers,Dennis Hopper|Stephen Dorff|Debi Mazar|George Wendt|Charles Dance,Stuart Gordon,Earth's Only Hope,killer robot|space war|dangerous|state of emergency,1996
In Love and War,Sandra Bullock|Chris O'Donnell|Mackenzie Astin|Margot Steinberg|Alan Bennett,Richard Attenborough,In war they found each other...In each other they found love...,world war i|hemmingway,1996
Eddie,Whoopi Goldberg|Frank Langella|Dennis Farina|Richard Jenkins|Lisa Ann Walter,Steve Rash,The newest coach in the NBA has got the Knicks right where she wants them.,new york|trainer|chauffeur|role of women|sport,1996
Kids in the Hall: Brain Candy,Dave Foley|Bruce McCulloch|Kevin McDonald|Mark McKinney|Scott Thompson,Kelly Makin,Shove this up your mind,based on tv series|scientist|drug|pharmaceuticals,1996
The Island of Dr. Moreau,Marlon Brando|Val Kilmer|David Thewlis|Fairuza Balk|Daniel Rigney,Richard Stanley|John Frankenheimer,The gates of hell are unlocked.,monster|experiment|island|mutation|genetics,1996
First Kid,Sinbad|Brock Pierce|Blake Boyd|Timothy Busfield|Art LaFleur,David M. Evans,He's young. He's wild. He's fun. And he's the one protecting the president's son.,date|transporter|assassination|white house|u.s. president,1996
Children of the Corn IV: The Gathering,Naomi Watts|Jamie RenÃ©e Smith|Karen Black|Mark Salling|Brent Jennings,Greg Spence,In a sleepy midwestern town... A horrifying evil is about to rise again!,sheriff|night|barn|sequel|children,1996
Diabolique,Sharon Stone|Isabelle Adjani|Chazz Palminteri|Kathy Bates|Spalding Gray,Jeremiah S. Chechik,Two women. One man. The combination can be murder.,wife husband relationship|violent husband|planned murder|rival in love|extramarital affair,1996
Alaska,Thora Birch|Vincent Kartheiser|Dirk Benedict|Ben Cardinal|Kristin Lehman,Fraser Clarke Heston,A missing father. A desperate search. An unforgettable adventure.,pilot|polar bear|poacher|alaska|plane crash,1996
Dunston Checks In,Jason Alexander|Faye Dunaway|Eric Lloyd|Rupert Everett|Graham Sack,Ken Kwapis,He's about to turn a Five Star Hotel into a three ring circus.,boss|fistfight|bully|orangutan|hotel manager,1996
The Pallbearer,David Schwimmer|Gwyneth Paltrow|Michael Rapaport|Toni Collette|Carol Kane,Matt Reeves,Something magical is about to unfold in the most unexpected place.,independent film|mistaken identity,1996
The Dentist,Corbin Bernsen|Linda Hoffman|Michael Stadvec|Ken Foree|Tony Noakes,Brian Yuzna,It's been six months. Time for your check-up!,nudity|trauma|victim|surprise|murder,1996
Leprechaun 4: In Space,Warwick Davis|Brent Jasmer|Jessica Collins|Rebecca Carlton|Gary Grossman,Brian Trenchard-Smith,One small step for man... one giant leap of terror.,princess|space|leprechaun,1996
Waiting for Guffman,Christopher Guest|Eugene Levy|Fred Willard|Catherine O'Hara|Michael Hitchcock,Christopher Guest,There are reasons some talent remains undiscovered.,missouri|independent film|mechanic|closeted homosexual|improvisation,1996
Sometimes They Come Back... Again,Michael Gross|Hilary Swank|Alexis Arquette|Bojesse Christopher|Glen Beaudin,Adam Grossman,True evil never dies.,exorcism|daughter|supernatural|sequel|possession,1996
Harriet the Spy,Michelle Trachtenberg|Rosie O'Donnell|J. Smith-Cameron|Eartha Kitt|Vanessa Lee Chester,Bronwen Hughes,On your case!,spy|secret|nanny|notebook|binoculars,1996
Ed,Matt LeBlanc|Jack Warden|Jayne Brook|Bill Cobbs|Jim Caviezel,Bill CouturiÃ©,Minor league. Major friendship.,baseball|sport|monkey|chimpanzee|animal actor,1996
Ghosts of Mississippi,Alec Baldwin|James Woods|Virginia Madsen|Whoopi Goldberg|Craig T. Nelson,Rob Reiner,From the director of A FEW GOOD MEN comes a compelling TRUE STORY.,assassin|widow|trial|civil rights|activist,1996
Mystery Science Theater 3000: The Movie,Michael J. Nelson|Trace Beaulieu|Jim Mallon|Kevin Murphy|John Brady,Jim Mallon,Every year Hollywood makes hundreds of movies. This is one of them.,tastelessness|film and cinema|based on tv series|spoof|robot,1996
Joe's Apartment,Jerry O'Connell|Megan Ward|Billy West|Reginald Hudlin|Willi One Blood,John Payson,Sex Bugs Rock 'n Roll,flat|music|relation|rent|lodger,1996
Bad Moon,Mariel Hemingway|Michael ParÃ©|Mason Gamble|Hrothgar Mathews|Ken Pogue,Eric Red,Half man.  Half wolf.  Total terror.,werewolf|dog|norse mythology|animal horror|lycanthrope,1996
Mrs. Winterbourne,Shirley MacLaine|Ricki Lake|Brendan Fraser|Jane Krakowski|Loren Dean,Richard Benjamin,The story of a girl who is going from filthy to rich,role reversal|mistaken identity|train wreck,1996
Paradise Lost: The Child Murders at Robin Hood Hills,Joe Berlinger|Bruce Sinofsky|Jessie Miskelly|Jason Baldwin|Damien Wayne Echols,Joe Berlinger|Bruce Sinofsky,Witchcraft or witch hunt?,child murderer|right and justice,1996
When We Were Kings,Muhammad Ali|George Foreman|Don King|James Brown|B.B. King,Leon Gast,The untold story of the Rumble in the Jungle.,underdog|boxer|disrespect|sport|zaire,1996
Gladiator,Russell Crowe|Joaquin Phoenix|Connie Nielsen|Oliver Reed|Richard Harris,Ridley Scott,A Hero Will Rise.,rome|gladiator|roman empire|slavery|battlefield,2000
Memento,Guy Pearce|Carrie-Anne Moss|Joe Pantoliano|Mark Boone Junior|Russ Fega,Christopher Nolan,Some memories are best forgotten.,individual|insulin|tattoo|waitress|amnesia,2000
How the Grinch Stole Christmas,Jim Carrey|Taylor Momsen|Jeffrey Tambor|Christine Baranski|Bill Irwin,Ron Howard,He puts the mean in green.,holiday|christmas party|new love|santa claus|village,2000
Snatch,Jason Statham|Brad Pitt|Vinnie Jones|Dennis Farina|Benicio del Toro,Guy Ritchie,Stealin' Stones and Breakin' Bones.,gypsy|bare knuckle boxing|slang|trailer park|pig,2000
Mission: Impossible II,Tom Cruise|Dougray Scott|Thandie Newton|Ving Rhames|Richard Roxburgh,John Woo,Expect the impossible again,terror|spain|cia|helicopter|secret identity,2000
Bedazzled,Elizabeth Hurley|Brendan Fraser|Frances O'Connor|Orlando Jones|Paul Adelstein,Harold Ramis,Meet the Devil. She's giving Elliott seven wishes. But not a chance in Hell.,love of one's life|mephisto|wish|sale of soul|pact with the devil,2000
Scary Movie,Carmen Electra|Dave Sheridan|Anna Faris|Jon Abrahams|Regina Hall,Keenen Ivory Wayans,No mercy. No shame. No sequel.,sex|garage|psychopath|crude humor|drug,2000
The Emperor's New Groove,David Spade|John Goodman|Eartha Kitt|Patrick Warburton|Wendie Malick,Mark Dindal,It's All About.....ME!,central and south america|birthday|emperor|palace|kingdom,2000
What Women Want,Helen Hunt|Mel Gibson|Marisa Tomei|Lauren Holly|Mark Feuerstein,Nancy Meyers,He has the power to hear everything women are thinking. Finally... a man is listening.,women|telepathy|supernatural powers|advertising executive|woman director,2000
Dinosaur,D. B. Sweeney|Alfre Woodard|Ossie Davis|Max Casella|Hayden Panettiere,Ralph Zondag|Eric Leighton,You have never seen anything like this.,cataclysm|asteroid|leader|comet|animation,2000
Charlie's Angels,Cameron Diaz|Lucy Liu|Drew Barrymore|Bill Murray|John Forsythe,McG,Get Some Action,martial arts|female friendship|millionaire|agent,2000
Chicken Run,Mel Gibson|Miranda Richardson|Timothy Spall|Imelda Staunton|Jane Horrocks,Peter Lord|Nick Park,This ain't no chick flick. It's poultry in motion.,chicken|freedom|escape|chicken farm|pie machine,2000
The Patriot,Mel Gibson|Heath Ledger|Joely Richardson|Jason Isaacs|TchÃ©ky Karyo,Roland Emmerich,Some things are worth fighting for.,rebel|southern u.s.|loss of son|martial arts|general,2000
Coyote Ugly,Piper Perabo|Adam Garcia|John Goodman|Izabella Miko|Tyra Banks,David McNally,This party never ends.,bar|musical|beautiful woman,2000
U-571,Matthew McConaughey|Bill Paxton|Harvey Keitel|Jon Bon Jovi|David Keith,Jonathan Mostow,Heroes are ordinary men who do extraordinary things in extraordinary times.,submarine|world war ii|north atlantic|mission,2000
Billy Elliot,Jamie Bell|Julie Walters|Jean Heywood|Jamie Draven|Gary Lewis,Stephen Daldry,Inside every one of us is a special talent waiting to come out. The trick is finding it.,workers' quarter|dancing class|strike|northern england|scholarship,2000
Erin Brockovich,Julia Roberts|Albert Finney|Aaron Eckhart|Marg Helgenberger|Cherry Jones,Steven Soderbergh,She brought a small town to its feet and a huge corporation to its knees.,biography|based on true story|single mother|water pollution|environmental law,2000
Meet the Parents,Ben Stiller|Robert De Niro|Teri Polo|Blythe Danner|Owen Wilson,Jay Roach,First comes love. Then come the interrogation.,cia|airport|cat|jew|orderly,2000
Pitch Black,Vin Diesel|Radha Mitchell|Cole Hauser|Rhiana Griffith|Lewis Fitz-Gerald,David Twohy,Don't be afraid of the dark. Be afraid of what's in the dark,darkness|dystopia|comet|alien life-form|survival,2000
Boiler Room,Giovanni Ribisi|Vin Diesel|Nia Long|Tom Everett Scott|Ben Affleck,Ben Younger,Welcome to the new American dream.,finances|stock broker|investment firm,2000
The Road to El Dorado,Kenneth Branagh|Kevin Kline|Rosie Perez|Armand Assante|Edward James Olmos,Don Michael Paul|Bibo Bergeron,They came for the gold... they stayed for the adventure.,gold|horse|sword fight,2000
Miss Congeniality,Sandra Bullock|Benjamin Bratt|Michael Caine|Candice Bergen|William Shatner,Donald Petrie,Never Mess With An Agent In A Dress.,undercover agent|beauty contest|terrorism,2000
Frequency,Dennis Quaid|Jim Caviezel|Andre Braugher|Elizabeth Mitchell|Noah Emmerich,Gregory Hoblit,The future is listening.,new york|mother|detective|baseball|radio,2000
Hollow Man,Elisabeth Shue|Kevin Bacon|Josh Brolin|Kim Dickens|Rhona Mitra,Paul Verhoeven,What would you do if you knew you couldn't be seen?,killing|experiment with human beings|scientist|invisible man|science experiment,2000
Big Momma's House,Martin Lawrence|Nia Long|Paul Giamatti|Jascha Washington|Terrence Howard,Raja Gosnell,This FBI agent is going undercover... and he's concealing more than a weapon.,ç»åœ°å¥¶éœ¸|å§åº•è‚¥å¦ˆ|bigçˆ†ä»»åŠ¡|è¶…çº§å¦ˆå¦ˆ,2000
American Psycho,Christian Bale|Willem Dafoe|Jared Leto|Josh Lucas|Samantha Mathis,Mary Harron,I think my mask of sanity is about to slip.,based on novel|underwear|wall street|psychopath|ronald reagan,2000
Dancer in the Dark,BjÃ¶rk|Catherine Deneuve|David Morse|Peter Stormare|Joel Grey,Lars von Trier,You don't need eyes to see.,individual|dancing|usa|robbery|factory worker,2000
Road Trip,Breckin Meyer|Seann William Scott|Amy Smart|Paulo Costanzo|DJ Qualls,Todd Phillips,The greatest college tradition of all.,female nudity|sex|sexism|sperm bank|erection,2000
The Gift,Cate Blanchett|Giovanni Ribisi|Keanu Reeves|Katie Holmes|Greg Kinnear,Sam Raimi,The only witness to the crime was not even there.,fortune teller|dream|pond|extrasensory perception,2000
The Legend of Bagger Vance,Matt Damon|Bruce McGill|Charlize Theron|Will Smith|Joel Gretsch,Robert Redford,It Was Just A Moment Ago.,competition|world war i|great depression|caddy|savannah,2000
Traffic,Michael Douglas|Benicio del Toro|Jacob Vargas|TomÃ¡s MiliÃ¡n|Russell G. Jones,Steven Soderbergh,No one gets away clean,usa|war on drugs|drug traffic|drug dealer|drug smuggle,2000
The 6th Day,Arnold Schwarzenegger|Michael Rapaport|Tony Goldwyn|Michael Rooker|Sarah Wynter,Roger Spottiswoode,Are You Who You Think You Are,clone|future|murder|cloning|laser gun,2000
The Skulls,Joshua Jackson|Paul Walker|Hill Harper|Leslie Bibb|Christopher McDonald,Rob Cohen,Getting in is easy. Getting out is a killer.,journalist|secret society|pizza|wealth|pay phone,2000
Shanghai Noon,Jackie Chan|Owen Wilson|Lucy Liu|Xander Berkeley|Roger Yuan,Tom Dey,The old west meets the far east.,princess|sioux|travel|rescue|chinese,2000
Unbreakable,Bruce Willis|Samuel L. Jackson|Robin Wright|Spencer Treat Clark|John Patrick Amedori,M. Night Shyamalan,Some things are only revealed by accident.,train accident|marriage crisis|invulnerability|superhero|suspense,2000
Space Cowboys,Clint Eastwood|Tommy Lee Jones|Donald Sutherland|James Garner|James Cromwell,Clint Eastwood,Space will never be the same.,nasa|space travel|pension|astronaut,2000
Almost Famous,Kate Hudson|Billy Crudup|Frances McDormand|Jason Lee|Patrick Fugit,Cameron Crowe,Experience it. Enjoy it. Just don't fall for it.,hotel room|san diego|drug addiction|stewardess|overdose,2000
Bring It On,Kirsten Dunst|Jesse Bradford|Huntley Ritter|Eliza Dushku|Gabrielle Union,Peyton Reed,May the best moves win.,cheerleader|sport|high school|teenage girl|cheerleading,2000
Chocolat,Juliette Binoche|Alfred Molina|Johnny Depp|Carrie-Anne Moss|Judi Dench,Lasse HallstrÃ¶m,...and the world is still indulging!,chocolate|mayor|praline|singles|mother daughter relationship,2000
Red Planet,Val Kilmer|Carrie-Anne Moss|Benjamin Bratt|Tom Sizemore|Simon Baker,Antony Hoffman,Not A Sound. Not A Warning. Not A Chance. Not Alone.,mars|future|astronaut|science|catastrophe,2000
Mission to Mars,Gary Sinise|Tim Robbins|Don Cheadle|Connie Nielsen|Jerry O'Connell,Brian De Palma,Let There Be Life.,mars|spacecraft|space travel|alien|long take,2000
The Cell,Jennifer Lopez|Vincent D'Onofrio|Vince Vaughn|Marianne Jean-Baptiste|Catherine Sutherland,Tarsem Singh,Enter The Mind Of A Killer,drowning|therapist|virtual reality|serial killer|psychopathy,2000
Get Carter,Sylvester Stallone|Miranda Richardson|Rachael Leigh Cook|Mickey Rourke|Johnny Strong,Stephen T. Kay,The Truth Hurts,ritual|pornographic video|car crash|dvd,2000
The Replacements,Keanu Reeves|Gene Hackman|Brooke Langton|Orlando Jones|Faizon Love,Howard Deutch,Throw the ball. Catch the girl. Keep it simple.,american football|strike|sport|coach|misfit,2000
The Watcher,James Spader|Keanu Reeves|Marisa Tomei|Ernie Hudson|Chris Ellis,Joe Charbanic,Don't go home alone.,chicago|fbi|menace|covered investigation|state of emergency,2000
The Flintstones in Viva Rock Vegas,Mark Addy|Stephen Baldwin|Kristen Johnston|Jane Krakowski|Joan Collins,Brian Levant,Get ready to rock!,waitress|marriage proposal|flirt|stone age|best friend,2000
2001: A Space Travesty,Leslie Nielsen|OphÃ©lie Winter|Ezio Greggio|Peter Egan|Alexandra Kamp,Allan A. Goldstein,The Most Outer Spaced-Out Comedy Ever!,u.s. president|intelligence|spoof,2000
Thirteen Days,Kevin Costner|Bruce Greenwood|Steven Culp|Dylan Baker|Shawn Driscoll,Roger Donaldson,You'll never believe how close we came,u.s. president|atomic bomb|john f. kennedy|kubakrise|threat,2000
The Beach,Leonardo DiCaprio|Guillaume Canet|Tilda Swinton|Virginie Ledoyen|Staffan Kihlbom,Danny Boyle,Somewhere on this planet it must exist.,hippie|exotic island|beach|map|group dynamics,2000
The Perfect Storm,George Clooney|Mark Wahlberg|Diane Lane|John C. Reilly|William Fichtner,Wolfgang Petersen,The storm is coming.,us air force|grocery|jamaican|meteorologist|rescue boat,2000
Little Nicky,Adam Sandler|Patricia Arquette|Harvey Keitel|Rhys Ifans|Tommy 'Tiny' Lister,Steven Brill,He's Never Been To Earth. He's Never Even Slept Over Some Other Dude's House.,father-son relationship|mephisto|siblings|bulldogg,2000
